col,OPC,EN,Microglia,oRG,Vascular,IN,IPC-EN,RG
DTD2,-0.6574977603275602,-0.644683388288174,-0.6916219694379537,-0.5435428097549658,-0.7628347654055366,-0.3903560247951733,-0.6305540227407839,-0.4518225364036541
DTYMK,-0.6574977603275602,-0.6146693158046609,-0.49567736317916417,-0.6445272414818101,-0.7628347654055366,-0.3903560247951733,-0.5204006912413209,-0.4518225364036541
DUSP14,-0.5544614073423642,-0.07983196231143688,-0.6349965949194314,-0.6529322671326481,-0.6638447651463563,-0.3266598373779573,-0.6629409884412295,-0.4518225364036541
DUT,-0.11805255143625563,-0.24055660298110335,-0.6916219694379537,0.45529767140619776,-0.6586768426902462,-0.32604036221459654,1.633113434786122,0.04605242202619069
DYNC1H1,2.575210134276878,2.665228592110725,0.7370558334980856,2.4677170827723205,2.2403045629777942,1.2513564542795206,2.404188794086849,1.2832547234937215
DYNC1I2,-0.4370801877703198,-0.16120516420803566,-0.6130288433399632,-0.3119418087483532,-0.46691015168899147,-0.31026529128600916,-0.3655305352163541,-0.41134444160800643
DYNC1LI1,-0.4890361671818085,-0.2528558138383249,-0.6162333251473602,-0.5967521113739805,-0.6444032550784651,-0.32954289886199245,-0.5355050665367277,-0.3525642398449274
DYNC1LI2,-0.08098515436940709,0.21009058961686972,-0.6169444948147157,0.7357751687601723,0.3572046717883785,-0.3389724066050826,0.29497590007283475,-0.34635176018025376
DYNLRB1,0.7188160793291392,0.27760855776419546,-0.5657142593623776,0.415606155755063,0.6483616886044197,-0.2179311371985417,0.5069220962342642,-0.1579385572992533
DYNLT1,-0.43139574698146543,-0.16458098004914257,-0.49236467677310636,-0.07797501125756902,-0.5333904183788402,-0.37340378081588294,-0.17534959913117748,-0.3845256564135876
DYNLT3,-0.6574977603275602,-0.6828501804762008,-0.6916219694379537,-0.6932351748606262,-0.32461026973044005,-0.3903560247951733,-0.6802733844188956,-0.4518225364036541
DYSF,0.8520834155292955,1.0378138282070701,0.5706855476382816,1.2631632224344918,0.920999171073762,1.925494171757848,1.0114441265339915,2.216813400525599
DZIP3,-0.6574977603275602,-0.7036941657441096,-0.6916219694379537,-0.6205461935748997,-0.5992707974806972,-0.3903560247951733,-0.6802733844188956,-0.4518225364036541
EBP,-0.5416356210701037,-0.3541889955052635,-0.6916219694379537,-0.5979499489559638,-0.7628347654055366,-0.3903560247951733,-0.6058739808930529,-0.41282195311337916
ECH1,-0.5686653436018285,-0.6037793843628535,0.26281968178737813,-0.5475979542370908,0.2711734920805481,-0.3741400358703054,-0.634983085156188,-0.4518225364036541
ECHS1,-0.6114371780579501,-0.33583144293297995,0.5674498248625092,-0.21201143658974803,0.4530183574478792,-0.3683113736070372,-0.3970948475887826,-0.4518225364036541
ECI1,-0.2846017943732754,-0.05423404315860325,0.19839237354745803,0.7072814181650807,-0.04160479286678373,-0.345058161419165,0.8923007702105987,-0.040549347277202843
ECI2,-0.6574977603275602,-0.7036941657441096,-0.6916219694379537,-0.6062729509703207,-0.7628347654055366,-0.3903560247951733,-0.6802733844188956,-0.4518225364036541
ECM1,-0.6574977603275602,-0.57922285962885,-0.5711306340219069,-0.666780281569823,-0.7628347654055366,-0.3727222886651652,-0.6802733844188956,-0.4518225364036541
EDC4,-0.6574977603275602,-0.5233113186313005,-0.6916219694379537,-0.595404003375936,-0.7628347654055366,-0.3903560247951733,-0.6048304508459622,-0.4518225364036541
EDF1,0.13384059067016263,0.48745050013404495,-0.23671293822923736,0.3426514572847648,-0.24653224759904657,-0.2713521744105283,0.8809305612455369,-0.023986103421249454
EEA1,-0.6574977603275602,-0.5299457231204597,-0.6916219694379537,-0.5454718283484878,-0.7628347654055366,-0.3903560247951733,-0.574231652334131,-0.4518225364036541
EEF1A2,1.2911494778297483,0.6611610074012398,-0.6151785528728195,-0.3944303191429059,-0.6433103557041067,-0.2459300677434754,-0.5058450281274148,-0.3808126996187376
EEF1B2,1.8093148697180514,0.9839534796182506,2.0491222119000825,1.875800934387386,2.241909429097558,-0.00967662745923779,1.8872719176281783,0.4628076277300937
EEF1E1,-0.18068794844507946,-0.4115976387937391,-0.5194437988499826,-0.24688034719740026,-0.6650101817862805,-0.3663410412077095,-0.343364763188306,-0.3845580057042926
EEF1G,1.8859340969080163,1.5120433933531294,1.9978660847933833,2.1111791303063265,2.099959850130897,0.3274560103672382,2.034980970028368,1.5871759630779685
EEF2,2.795684259393773,2.2011157946886835,2.5969112621942707,2.512920508983487,2.442955787610568,3.0852335485654905,2.661860259734143,3.281715673304667
EFHD2,-0.6574977603275602,-0.6530677126189105,0.8395550739445279,-0.5024557961738484,1.7902399683909596,-0.3903560247951733,-0.5279325103851452,-0.42269896719712235
EFTUD2,0.8795082178351514,0.894312887697236,0.5266843755282296,1.22958477844926,0.7971073149844846,-0.13811793508818795,1.243555608479712,0.42849618222865526
EHD4,-0.6574977603275602,-0.605223490314671,0.7315790838227743,-0.6300292501241622,-0.6394661565016971,-0.3903560247951733,-0.6277957213536265,-0.4518225364036541
EIF1,0.2083273410922007,0.6270058400653313,1.1073909199053835,0.4949397096327089,0.5090466729376656,-0.23118128297328885,0.8848367389705506,-0.1255955160915161
EIF1AY,-0.6150798940881254,-0.6349591633154867,-0.6916219694379537,-0.6362340931691577,-0.7628347654055366,-0.37471561375965867,-0.5809376062881314,-0.4518225364036541
EIF2AK2,-0.6574977603275602,-0.5476784250321033,-0.6916219694379537,-0.5481323953130296,-0.7628347654055366,-0.35243125236943507,-0.6075331684355387,-0.40520612441140014
EIF2B3,-0.5401591742993581,-0.5465967198855725,-0.3927904132144414,-0.5828886010073387,-0.5596402013703935,-0.35245055890518273,-0.6119321437529193,-0.400690165538704
EIF2B5,-0.6574977603275602,-0.6068329548534831,-0.6916219694379537,-0.6524443882492608,-0.7628347654055366,-0.3903560247951733,-0.6414647146420761,-0.4518225364036541
EIF2S1,0.19572204173253943,-0.11219725155996604,-0.5517632199212983,0.019732686643754375,0.05976006797484733,-0.3668224708915173,-0.003767405939290905,-0.38704165052312417
EIF2S2,-0.6060926546693399,-0.5169797977163084,-0.6916219694379537,-0.5594653717733631,-0.42624694502890914,-0.3903560247951733,-0.6451215970334366,-0.4518225364036541
EIF3A,-0.29564528727645584,-0.37508982084619447,-0.43106687836106944,-0.3341091402647606,-0.37190800328377793,-0.28655879041855464,-0.33137764947726744,-0.4518225364036541
EIF3B,-0.2985054088083701,-0.2708764639195647,-0.5060589391871928,-0.06540941023900274,-0.22449575628356222,-0.34559149788332677,-0.0993731559012499,-0.3280305619183422
EIF3D,-0.20178081918559523,-0.42874543088463984,-0.579382356889952,-0.4192505035092164,-0.5826358397168614,-0.3903560247951733,-0.4506846625320745,-0.38618773009473084
EIF3E,-0.3303855902701463,-0.30501916923346784,-0.5280081358334726,-0.01505067126342492,0.07976125757691849,-0.33245133364970575,-0.1195981031944847,-0.40669686497148044
EIF3G,-0.6574977603275602,-0.6396275431452447,-0.6916219694379537,-0.668091104884067,-0.7628347654055366,-0.3903560247951733,-0.6376754866820847,-0.4518225364036541
EIF3H,-0.6574977603275602,-0.5883713671638088,-0.6916219694379537,-0.6333756400449774,-0.7628347654055366,-0.3903560247951733,-0.6459818367797833,-0.4518225364036541
EIF3I,0.09158964091327795,-0.13061554783983625,-0.37787866342171916,0.16659213530002698,-0.22320174460816086,-0.35621104527834174,0.1466965377477677,-0.2639626474168194
EIF3J,-0.6082858644833328,-0.3108494298353979,-0.6254827631415785,-0.5522846786319144,-0.7628347654055366,-0.3903560247951733,-0.5276736994702376,-0.4518225364036541
EIF3L,-0.13376024836545192,-0.22749790999374997,-0.5671722811635096,0.0970287177463475,-0.13916500751656277,-0.3528821801202836,-0.0455798578611066,-0.27618462334298327
EIF3M,-0.5263902733060514,-0.42997127589191014,-0.5519976511315517,-0.3734315135045954,-0.2888284141342732,-0.35862946985140615,-0.4618681834403187,-0.4518225364036541
EIF4A1,2.895875996991343,2.277618091364032,2.2657540845292425,2.5374432253074852,1.4853985921573967,3.7933758097776034,2.6697253549358817,3.6846548898525624
EIF4A2,0.9971477266527495,0.9338322999393186,0.35356958064534993,1.2037294496816844,1.122280648715324,-0.1564397587067551,0.986280646313571,-0.10856814633132746
EIF4A3,2.4613905218885894,2.3733250258682426,2.2893654666625,2.3276160589072283,1.6917834248215582,1.3278231568024987,2.4217985127503794,2.168059596846622
EIF4B,-0.021152300372223532,-0.30420940074068253,-0.3667743507965037,0.012202012692009174,-0.184338153407366,-0.28878778964460156,0.016741442267679492,-0.3807456573214245
EIF4E,-0.18991015697951544,0.14880316079716083,-0.41949752550962177,-0.15445898048026704,-0.10287368877147736,-0.3305026974995492,0.08579375787073211,-0.4129578320504978
EIF4G1,-0.1604134382317441,-0.29963558784935507,-0.42112128722576825,0.4639658209311854,0.179887270232314,-0.30588346756323004,-0.09827117709253765,-0.2703786840402636
EIF4G2,-0.2311491643570257,0.07010673367097868,-0.6916219694379537,-0.06528139524267887,-0.11281484115966214,-0.29774628638795225,0.0004723352493757351,-0.234830463091613
EIF4G3,-0.5450753534667406,-0.508190947853137,-0.4809256983275779,-0.4780525612339211,-0.7628347654055366,-0.3057745184108687,-0.5678213404297735,-0.4518225364036541
EIF4H,-0.05758909089551316,-0.10494320782578327,0.2471805337679104,0.08149832265330466,0.2823269205170808,-0.35509522568278584,0.15339890804917303,-0.3469573032780811
EIF5,0.0006197288839029591,0.43617100497011824,-0.23620453219882986,0.17203701304895835,-0.19045061409861205,-0.24003695056456797,0.11924286733168407,-0.3962169687586489
EIF5B,-0.4451362277195572,-0.42551697561461044,-0.6916219694379537,-0.5653563489224498,-0.7628347654055366,-0.3903560247951733,-0.5601572214670288,-0.4518225364036541
EIF6,0.6042650095977672,0.5272744409742545,0.85617391573592,0.5970373989140457,0.40454888774188685,-0.17870334829927673,0.9318184223777664,-0.1084323537073939
ELAVL1,2.522458064209521,1.3138232922793984,1.0044019437780811,1.8830188136159869,1.2708634855112304,0.3979486925913315,1.9203186550381164,1.1731939427330778
ELAVL2,-0.37219429997040937,1.2696470444405843,-0.5795048651558006,-0.543879051077135,-0.7628347654055366,0.022778002498781192,0.6671224874269174,-0.33742287658779735
ELAVL3,0.16731181556764052,1.6826716003228657,-0.6263680184434252,-0.4446719378797793,-0.7628347654055366,0.14100537823221262,0.8077931122596512,-0.34742108657555104
ELAVL4,0.09926089731206672,1.1531893018704744,-0.6916219694379537,-0.4836486344460145,-0.56515813507384,1.4932485653503067,-0.11957229960142574,0.20563142841866155
ELMO1,-0.6574977603275602,-0.7036941657441096,0.2556457088780817,-0.6932351748606262,-0.7628347654055366,-0.3903560247951733,-0.6268324545945204,-0.4518225364036541
ELMOD1,1.981663577807352,1.5652341050615555,3.0054772738065787,1.3849212279360512,2.4643557018299296,0.5971003461892513,1.9205713998708889,1.1388923889353073
EMD,-0.6574977603275602,-0.5730870384825572,-0.5890345891498437,-0.5902171758065365,0.8109309145681706,-0.3903560247951733,-0.6432927733921711,-0.4518225364036541
EML1,-0.6574977603275602,-0.5265796060254525,-0.6916219694379537,-0.6505726746757057,-0.6297782622150434,-0.3903560247951733,-0.6196493784312087,-0.4518225364036541
EML2,-0.5885379262651113,-0.7036941657441096,-0.6916219694379537,-0.660717803324915,-0.7628347654055366,-0.367086176522543,-0.6802733844188956,-0.4518225364036541
EML4,-0.6574977603275602,-0.5641109468830235,-0.42795989919105015,-0.6299287520695431,0.058357178754950036,-0.3903560247951733,-0.6192565203591273,-0.4518225364036541
EML5,-0.025231284233483243,-0.24260212637720655,-0.1364041846119392,-0.16085438689674597,-0.229684004245967,-0.24923698768064145,0.023518479618444738,-0.010573249424659653
EML6,0.9319595747141783,0.3930421688000284,0.3683206774942305,0.904965069864188,0.4314303318644306,-0.12432521322380476,0.688871571555511,0.2881911456278553
ENAH,-0.5971308200683981,-0.5744946162139948,-0.6916219694379537,-0.6046396407639171,-0.7628347654055366,-0.3903560247951733,-0.606810437576755,-0.4518225364036541
ENO1,2.556950583653145,1.9447372365468536,2.445778337247156,2.473513241477725,2.0638251403838326,2.1591390146865286,2.5187219762150823,2.885592211236396
ENO2,1.472833706239164,2.526858436599582,-0.4586175818518864,0.546772332982711,-0.6487538844278257,1.0302145010055317,1.2522182619634956,-0.02943020009933688
ENO3,-0.2370312147596085,-0.42150454356897704,-0.6179778532388697,-0.4162185922348501,-0.1811825606354091,-0.35953810878260273,-0.42524330221515844,-0.2978801137725698
ENOPH1,1.0723745159901867,-0.2000605514003977,-0.19500794425358864,0.25311534087957027,-0.31582878317984636,-0.3551347661710632,0.12932981088629117,-0.3369299465374332
ENTPD1,-0.6574977603275602,-0.7036941657441096,0.9363703844952456,-0.6932351748606262,0.5482118160267939,-0.3903560247951733,-0.6802733844188956,-0.4518225364036541
ENTPD8,-0.39664368241075587,-0.33494965354780853,-0.09027224843191553,-0.49235193499128904,0.3843831607423157,-0.34936803526399524,-0.5357681366491829,-0.42582432599995357
ENY2,-0.4772316187716209,-0.5391366221948912,-0.6351041967147641,-0.5561018989223627,-0.7628347654055366,-0.3708259891861747,-0.5817889918578443,-0.4195929801127501
EOMES,-0.6574977603275602,-0.5984375093999674,-0.6916219694379537,-0.6273344235476758,-0.7628347654055366,-0.3903560247951733,-0.20970614321345687,-0.4150209728238938
EPB41,-0.6574977603275602,-0.6134553981953987,-0.6916219694379537,-0.6378420328292863,-0.7628347654055366,-0.29951466027085616,-0.6802733844188956,-0.4518225364036541
EPB41L1,-0.6574977603275602,-0.6144844058220574,-0.6916219694379537,-0.6932351748606262,0.7060229877031448,-0.3903560247951733,-0.6802733844188956,-0.4518225364036541
EPB41L2,-0.1919906852917071,-0.5563589786876877,-0.1448524436149089,-0.6246223057960765,1.8062665473183825,-0.3276660663821664,-0.6128363578714721,-0.4518225364036541
EPB41L3,-0.6574977603275602,-0.5395276679507269,-0.2867980953165345,-0.44199065478653765,-0.17559748504529965,-0.3903560247951733,-0.5660250211549324,-0.3594487320828163
EPDR1,-0.6091044479931446,-0.7036941657441096,0.05062726380396413,-0.6456772145697539,-0.7628347654055366,-0.3903560247951733,-0.6554756869667797,-0.4518225364036541
EPM2AIP1,-0.5920817884388136,-0.47962814624912614,-0.6916219694379537,-0.6932351748606262,-0.7628347654055366,-0.3903560247951733,-0.6802733844188956,-0.4518225364036541
EPN2,-0.3220334012461448,-0.6154884182048683,-0.6916219694379537,-0.6584332235467316,-0.6456329992086689,-0.3903560247951733,-0.6476271043131182,-0.4518225364036541
EPPK1,-0.24185975605260868,-0.342524788475118,-0.6916219694379537,-0.33052531145184966,-0.5210326253764118,-0.10718717052948612,-0.43933881196525226,-0.30769192359411796
EPS8L1,-0.6574977603275602,-0.7036941657441096,-0.558985631623427,-0.645533246410108,-0.7628347654055366,-0.3903560247951733,-0.5981824533272518,-0.3777138842501938
ERAP1,-0.6574977603275602,-0.43447447647635573,-0.40681027235782713,-0.5035165240573496,-0.5714894974688741,-0.3392788351238285,-0.5786522664571657,-0.4518225364036541
ERC1,-0.5483979008517902,-0.5757888484235919,-0.6916219694379537,-0.6066841368934285,-0.7628347654055366,-0.3903560247951733,-0.5943783470442635,-0.4518225364036541
ERCC8,-0.5770858874326767,-0.541686796115217,-0.5801497191555975,-0.5688298011678994,-0.7628347654055366,-0.3903560247951733,-0.4933651519647234,-0.35274713073062375
ERGIC1,-0.11418725713527692,-0.2965315668372689,-0.36081260471971227,-0.19039075038288047,-0.3991023142473071,-0.3544317809180542,-0.4878520522551315,-0.3811185445922316
ERH,2.8459043670793207,2.9412663930720875,1.573132399875968,2.680312670479105,1.67523214582847,3.8673345221586173,2.6577668321024266,3.6068068889165175
ERI3,-0.6574977603275602,-0.599192205564226,-0.6916219694379537,-0.6714380506885878,-0.7628347654055366,-0.3903560247951733,-0.5951026306254596,-0.4518225364036541
ERLIN1,-0.5660355809891406,-0.4289043697547097,-0.6070861754701345,-0.13993724341353653,-0.47331240554581555,-0.3903560247951733,-0.5382397659057745,-0.4183552326527884
ERLIN2,-0.6083062223077557,-0.6253838700466314,-0.6916219694379537,-0.47163631634322023,-0.4798386122726541,-0.3903560247951733,-0.5741203296223188,-0.39740510275005475
ERMP1,-0.5792492035164085,-0.6106274767479083,-0.6916219694379537,-0.6285579599840088,-0.7628347654055366,-0.36336335605204084,-0.5957175852163488,-0.4518225364036541
ERP29,-0.28128720671669216,-0.029192735611913555,2.0998649718828815,1.213453715846581,1.4064501495415909,-0.3319639482778629,0.43183590845257364,-0.1750887347318693
ERP44,0.04606018638368483,0.022855910253754705,1.5359281952499326,0.40897934370859096,1.5848827247067112,-0.2780650190957006,0.19998361862694758,-0.3188551515459808
ESD,-0.0881994422259668,0.275867187027735,-0.3341430534345397,0.13223241606895056,0.5016336326185362,-0.24510632705749044,-0.004703774450328435,-0.13156796677507815
ETF1,-0.39165771119267134,-0.5452454613704986,-0.5722343864633453,-0.5912795019537042,-0.5584961013796184,-0.3903560247951733,-0.5981192140106649,-0.4518225364036541
ETFA,-0.11088968055089243,-0.27911307478796077,2.026547300043119,0.1024050607220303,0.7936046449749926,-0.3650253174939653,-0.048937416852357245,-0.3169392888737554
ETFB,-0.5283301871377426,-0.4049040688032519,1.7256232243979432,-0.4276364896116504,0.3036563303295333,-0.3903560247951733,-0.4766714658389448,-0.4518225364036541
ETHE1,-0.6574977603275602,-0.7036941657441096,0.04371286044568621,-0.6932351748606262,-0.5750447330573306,-0.3903560247951733,-0.6615000270356503,-0.4518225364036541
EWSR1,2.610717535943384,2.121463476733946,2.1154467237058925,2.017652190316393,1.7779073248718933,0.4353255536559267,1.7115063826246977,1.270274411531808
EXOC7,-0.5521386232185329,-0.6073954913521102,-0.6916219694379537,-0.5820409002224569,-0.43495392309205855,-0.33422937230762667,-0.6031208485310371,-0.38997462357554535
EXOSC2,-0.6574977603275602,-0.6446577097271488,-0.6916219694379537,-0.6511879988145673,-0.7628347654055366,-0.3903560247951733,-0.6046422484620056,-0.4518225364036541
EXOSC6,-0.6136489016026159,-0.597844651476608,-0.6916219694379537,-0.6471412082858738,-0.7628347654055366,-0.3903560247951733,-0.6307577612013774,-0.4518225364036541
EXOSC8,-0.4908714415511134,-0.6598353149684575,-0.6916219694379537,-0.6230374825095195,-0.7628347654055366,-0.3903560247951733,-0.606880923222073,-0.4518225364036541
EXOSC9,-0.6574977603275602,-0.6333303594726359,-0.617662139088667,-0.6637339960474682,-0.7628347654055366,-0.3903560247951733,-0.6478379272771282,-0.4518225364036541
EZR,1.7667256422642146,2.1478421480960566,2.4405229429814117,2.7277887572444475,2.474020794121443,1.8226360741199639,2.606961340850091,2.9653850401414688
FABP3,-0.6574977603275602,-0.7036941657441096,-0.41100900320305317,-0.6932351748606262,-0.7628347654055366,-0.3903560247951733,-0.6802733844188956,-0.4518225364036541
FABP5,3.160302650759063,2.804910290590572,1.8491353425539587,3.14214984332108,1.3446537582311333,4.3729515634412435,3.0250562445058105,4.220059463778956
FABP7,3.809352724445353,3.5814625576155414,0.7305787809529098,3.832877811193517,0.6024725408286697,1.9719067881276726,3.3775113514427533,3.8075557275920757
FAF2,-0.6574977603275602,-0.5138517517322829,-0.6916219694379537,-0.5857613713768938,-0.6487135163865214,-0.3903560247951733,-0.6209258113905295,-0.4518225364036541
FAHD1,-0.6574977603275602,-0.7036941657441096,-0.6916219694379537,-0.6503441079351622,-0.660677645451116,-0.3903560247951733,-0.6529549168175851,-0.4518225364036541
FAM120A,-0.4697794403618093,-0.540185066623145,-0.12972337862846872,-0.517634758149131,-0.2122982186233121,-0.299660159123632,-0.5240505191781214,-0.374690453254665
FAM193B,0.1072174096130514,-0.32210045083242034,0.321719187825671,-0.09724074454008774,-0.1651317046612605,-0.2553803808013202,-0.18942737357061892,-0.03726055169902282
FAM3C,-0.6574977603275602,-0.6673067973238692,-0.6916219694379537,-0.6649107896668719,-0.7628347654055366,-0.3903560247951733,-0.6802733844188956,-0.4518225364036541
FAM43B,-0.00030608272164679256,-0.41957992200432886,-0.056762550662311305,-0.2969069271866812,-0.10726476009352355,-0.27001535947127,-0.15000546152287902,-0.054763411091375724
FAM50A,-0.6574977603275602,-0.6109489853601178,-0.6916219694379537,-0.6552923269190786,-0.7628347654055366,-0.3903560247951733,-0.6802733844188956,-0.4518225364036541
FAM98B,-0.2370129922016328,-0.36454060103384883,-0.617956803760283,-0.4586997024828381,-0.38492985003108066,-0.3066651336475385,-0.491131138568934,-0.3854625400786391
FARP1,-0.6574977603275602,-0.6043177418701613,-0.6916219694379537,-0.6932351748606262,1.2158034240391864,-0.3903560247951733,-0.6802733844188956,-0.4518225364036541
FARSA,-0.22799622201038588,-0.19107204490990437,-0.6916219694379537,-0.27466636927581517,-0.467535159327054,-0.33497458830577387,-0.21641547684496193,-0.4518225364036541
FARSB,0.6292012372637428,0.5760575575469499,-0.564381585577654,0.44994979317071426,-0.37618665503621335,-0.1938091581575726,0.17183587927106367,-0.20466990031331797
FASN,1.5500057502285338,0.37454489061542706,-0.2103540388382755,1.9189804280161256,0.3264820509444001,-0.1609664055657839,1.314700026394133,0.3353586791982437
FBL,1.8806613635609333,0.8448426634805503,1.4419827622709704,1.7620615644288653,0.770367611549877,1.1420915049840155,1.2721879606196995,2.002457871269462
FBLL1,-0.5751576690376623,-0.6399353193263784,-0.6230594103870932,-0.6530163983593064,-0.7628347654055366,-0.36663014140811273,-0.6220044504777287,-0.40420420929649886
FCER1G,-0.6574977603275602,-0.7036941657441096,2.304930090720605,-0.6932351748606262,-0.7628347654055366,-0.3903560247951733,-0.6802733844188956,-0.4518225364036541
FCGBP,-0.5093222586850719,-0.5462104700985934,-0.6916219694379537,-0.5832375433241634,-0.7628347654055366,-0.3903560247951733,-0.5501064970345988,-0.3406537495315925
FCGR1A,-0.6574977603275602,-0.7036941657441096,1.0561043729370374,-0.6932351748606262,-0.7628347654055366,-0.3903560247951733,-0.6802733844188956,-0.4518225364036541
FCGRT,-0.5811867394377381,-0.6660038678669941,-0.04324226891719534,-0.6436257264958792,-0.5716058115645609,-0.36682676267442305,-0.658608311567412,-0.40954326095770904
FDFT1,-0.4946575230124224,-0.30019454390531763,-0.6916219694379537,0.029263583648343354,-0.7628347654055366,-0.35799072503730023,-0.3274107555787985,-0.3804443493615551
FDPS,1.6486649451711421,0.4970502104442279,-0.31806456185502163,1.801109563005299,0.6483748286721704,-0.17156160234498624,1.8884860779772772,0.7077308511522825
FDXR,-0.5675929053029889,-0.646787562042194,-0.6916219694379537,-0.6120611336562619,-0.7628347654055366,-0.3903560247951733,-0.6290368062136269,-0.4518225364036541
FEN1,0.26279308530227785,-0.03625037298968841,-0.3466937580505378,0.9435559560694294,-0.594790018034905,-0.14259981737743785,1.544922436511183,0.4904709085917094
FERMT1,-0.6574977603275602,-0.7036941657441096,-0.6916219694379537,-0.6085569759149104,-0.7628347654055366,-0.34808065040731145,-0.6219695603760774,-0.4518225364036541
FERMT2,-0.40255691214655165,-0.492448152996003,-0.6916219694379537,-0.508552214006297,2.005049072675818,-0.3401921523416622,-0.561749740712706,-0.36524715224632043
FERMT3,-0.6574977603275602,-0.7036941657441096,-0.5153522979975835,-0.6932351748606262,-0.7628347654055366,-0.3903560247951733,-0.6802733844188956,-0.4518225364036541
FGF1,-0.6574977603275602,-0.67450985071048,-0.6916219694379537,-0.6800864564315839,-0.6658941547655727,-0.3903560247951733,-0.6802733844188956,-0.4518225364036541
FGF2,-0.5245413509422815,-0.5998344278434555,-0.6916219694379537,-0.5156566237159728,-0.5988169189264113,-0.3600401376360649,-0.49841683753926863,-0.4518225364036541
FH,-0.3317662341434059,-0.2967072027583172,0.4072112239239062,-0.04236327570546094,0.7238576604211355,-0.34736994211048283,-0.032562142057161625,-0.401764533814904
FHL1,-0.13156303766873795,-0.36097450805352127,-0.6916219694379537,-0.3628689060826603,-0.7628347654055366,-0.3903560247951733,-0.3293058228288806,-0.38592273498606666
FILIP1L,-0.42854686364630945,0.03117607368504729,-0.6916219694379537,-0.37763689939220885,-0.7628347654055366,0.5408536539735036,-0.3975569735012088,-0.006358917625607036
FIP1L1,-0.4939449984318967,-0.6304076814400243,-0.6916219694379537,-0.6932351748606262,-0.7628347654055366,-0.3903560247951733,-0.6332650615690233,-0.4518225364036541
FKBP3,1.5608133314547377,0.7890922809202812,-0.179002102805225,1.7580049648635152,0.8183837843291214,-0.02923206184849652,1.4996337451734965,0.7270157808144686
FKBP9,-0.427260050584565,-0.3234412587111009,-0.6916219694379537,0.020828098156153333,1.852867920034494,-0.31653580548532506,-0.3379296819709204,-0.36088837345243235
FLNA,0.01906777701841655,0.10671541248396303,-0.22511179950269386,2.286220035843997,2.7031187715674516,-0.06829922101034172,1.8776546434434023,0.9637026124590555
FLNB,-0.02827540529373143,-0.33076673956982,-0.2641451073280128,0.010324216805115015,1.0334556830662835,-0.24603115219685404,-0.20906761071284224,-0.2173608137197313
FLNC,-0.4273764880205577,-0.42010790465263487,-0.6916219694379537,-0.27955946686110317,-0.7628347654055366,-0.24436131013950596,-0.5258096828463017,-0.24082271489481902
FLOT1,-0.43973029607523495,-0.5261315637754181,0.17764308457984745,-0.4631805030840726,-0.7628347654055366,-0.3903560247951733,-0.6055700559631496,-0.4518225364036541
FLOT2,-0.07414028985646368,-0.5146912769142082,0.5397008975640736,-0.4041966306244512,-0.7628347654055366,-0.3903560247951733,-0.5827636065959809,-0.3981242517846557
FLRT3,-0.22052453228798435,-0.36408160220873365,-0.4376029215895405,-0.2433464970938056,-0.493124589001517,-0.24837729185131746,-0.3965483763258297,-0.27480726539949546
FMOD,-0.6119255232001859,-0.648045957439702,-0.584550013152647,-0.6484364874156514,-0.658343298118751,-0.3903560247951733,-0.6436691056471993,-0.4518225364036541
FN1,-0.5242357602773776,-0.5672922638497628,-0.5042241377784578,-0.6008052320286126,0.8626629098620988,-0.3903560247951733,-0.5840454467013874,-0.4518225364036541
FN3K,-0.6574977603275602,-0.6084952700447088,-0.6916219694379537,-0.6555429946158796,-0.7628347654055366,-0.3658871439799189,-0.6185257033825572,-0.4518225364036541
FNBP1L,-0.6574977603275602,-0.4713210705798734,-0.6916219694379537,-0.6932351748606262,-0.7628347654055366,-0.3903560247951733,-0.6177832789530651,-0.4518225364036541
FOXK1,2.170851364137419,1.8364177517396516,1.5166177271562409,2.1339268063107157,1.2824445973451017,2.648448831442125,1.8194828150080156,2.2248340463715723
FRG1,-0.6574977603275602,-0.4996899190402431,-0.6916219694379537,-0.5881028041542845,-0.7628347654055366,-0.3903560247951733,-0.4572537308406803,-0.4191100399704764
FSCN1,2.8490408089296695,3.3411798363033016,3.079762732914458,2.519331879625767,-0.3825632373074288,3.9316193079160966,2.679805034410834,3.0849633486487744
FTH1,-0.4484265586455989,-0.5082933007259657,-0.02782706941158781,-0.5909133314956576,0.557382188869558,-0.3903560247951733,-0.6462133859025364,-0.4518225364036541
FTL,-0.6574977603275602,-0.7036941657441096,0.24914856934638652,-0.6932351748606262,-0.7628347654055366,-0.3903560247951733,-0.6802733844188956,-0.4518225364036541
FTO,-0.0315452467644876,-0.21528820193121875,-0.6916219694379537,-0.3161543738842474,-0.7628347654055366,-0.3311636505809372,-0.3728228915898954,-0.33129334772369035
FUBP1,2.8683122392787412,3.365759160949479,1.9175345134374677,2.7243142298914473,0.792502266655751,3.7282341927638316,2.7681636288927476,3.396207664152013
FUBP3,0.030387666330277927,-0.3982091378323188,-0.45497930140256065,-0.10301829402960255,-0.41986902683690225,-0.3903560247951733,-0.4052823082337429,-0.3758960972137247
FUCA1,-0.6083709597041328,-0.6503033865306547,0.30356321606989045,-0.6586069470162355,-0.7628347654055366,-0.3616279117653978,-0.6802733844188956,-0.4518225364036541
FUNDC2,-0.6574977603275602,-0.7036941657441096,-0.6916219694379537,-0.6765265330943117,-0.7628347654055366,-0.3903560247951733,-0.6536782791501388,-0.4518225364036541
