col,oRG,EN,IPC-EN,IN,RG,Microglia,Vascular,OPC
NDUFA4,1.0453258200080096,0.9620529414327239,1.086181164335952,0.604894323860954,0.7677181676049328,0.33383397015394384,0.20532785929175226,0.5380368372386534
NDUFA4L2,0.021114213956289263,0.09390701891043082,0.11927145914103238,0.03222905622455558,0.05711470634411459,0.03304896116303849,0.9916356850980346,0.02295189339602468
NDUFA5,0.7913362453468984,1.0057340224042974,0.8767026469791295,0.6070161139254113,0.5907853603467287,0.22418297867160075,0.32493444914057573,0.3239443857885124
NDUFA8,0.5511192008260765,0.5904626483331216,0.5928709559528247,0.26269832606923305,0.3911061699477245,0.1618969165873852,0.23046806636950626,0.27897919608142135
NDUFA9,0.4345804130839372,0.4953015001313079,0.5563250460737915,0.2713295904983886,0.32102379508202605,0.1570294427737121,0.17147358335173016,0.1875152476866207
NDUFB1,0.26549654851770843,0.2952246231619824,0.3113761089512037,0.12446593058414519,0.2031515556184077,0.086009661260909,0.104905059170147,0.09449277297554351
NDUFB10,0.7097223792995503,0.7904423377692426,0.8896797916644567,0.4189642409093103,0.5686353784171002,0.214108382568182,0.3636898909755056,0.36673556576436483
NDUFB3,0.2615549434629917,0.18089865522357945,0.24584258956349117,0.08763272347036734,0.20717184861123664,0.06390967956220088,0.07828506710398528,0.08418685643305815
NDUFB4,0.2754441231764862,0.37732076306124934,0.48306058074460023,0.1681605802699198,0.24230592773756784,0.07667301291528769,0.11563338378827845,0.1380639730550806
NDUFB5,0.7028289280908437,0.4781493957432579,0.6439427963778904,0.24561099168171946,0.5172669737117863,0.18521436627200777,0.2834135166871183,0.27151554202056166
NDUFB9,0.686311856929798,0.7929383944037066,0.866308125988144,0.3387834489403311,0.4890152330451144,0.20851416279059157,0.3320053298901124,0.3223843455811431
NDUFS1,0.7434460657282332,0.7909744563322277,0.8682642101110306,0.42375024935402084,0.5957163090539801,0.21436974075569437,0.26150258021639544,0.4345375937147491
NDUFS2,0.7520450316004862,0.9196119513158806,1.0585913605330644,0.5938136574533114,0.5920343597837988,0.27133688201309497,0.35686164978137325,0.42615189055627906
NDUFS3,0.6010802065643527,0.6076175557193715,0.7120254800849344,0.33812583629505377,0.45551896921815166,0.18345279929542646,0.23118210622827798,0.24370443950185358
NDUFS4,0.7172533253505826,0.5758113936443237,0.8155380124694873,0.3688763573367587,0.5353558821374332,0.16848202908019388,0.2662671801518214,0.2496360384731875
NDUFS7,0.4538403453778366,0.5871537286977303,0.561969552769023,0.2813336666140905,0.3434004669743507,0.16368398694035144,0.23902065164201208,0.2700597955679483
NDUFS8,0.22898313726809713,0.2527567071898421,0.28174419763246694,0.07302281530040886,0.2096844891489037,0.06726254587116916,0.09062344231590538,0.11094910840460309
NDUFV1,0.7917554247323129,0.9081381295803952,0.8695711360317835,0.487981066467933,0.627147365258845,0.2824360482110338,0.3223392881966746,0.42413067121694176
NDUFV2,0.6329952186563716,0.6803409353634695,0.8140087499745532,0.35211644923599855,0.5099015279460148,0.21290033621674234,0.25967508393669175,0.2260611880636591
NECAP2,0.34658637271943404,0.19947089738426138,0.3103526166169489,0.12074164098310265,0.2894556441644986,0.17162756175546132,0.2109286866957302,0.10176835104619324
NEDD4L,2.018872084121693,1.8445732952192944,2.1772787273223146,1.5193993432711148,1.5321925363539406,0.639003877757197,0.52426918038104,0.467888433395596
NEDD8,0.4327095181116704,0.3884917249364928,0.4286233641733495,0.20121538166725947,0.3229697249792233,0.12698839856983749,0.16898381990718733,0.11822468647525283
NEFL,0.0023608555196183425,0.08046233412406432,0.010785996284262562,0.009345395155665463,0.0038340815993043197,0.00294538461994311,0.004902030979914747,0.004590378679204935
NEFM,0.020561809176850344,0.7079406050566686,0.17528238990532502,0.06617886086169864,0.04501239953769336,0.09932971216089326,0.09184415832348011,0.06574307337187711
NELFA,0.6510742034338816,0.6079529764561592,0.6340486100649284,0.362460397100916,0.438334911463145,0.18134998538189478,0.16532007568449167,0.23151385519090995
NELFB,0.6220160218393018,0.5540533821339662,0.5824980237402863,0.3138004798000707,0.5221350077268836,0.17011355429717254,0.24785412349449226,0.22726861559209585
NELFCD,0.6284364667731125,0.6719390950816692,0.746019403140641,0.4005239572965788,0.4940110491914812,0.17201932252181792,0.1934780002570881,0.25516350034625795
NELFE,0.2162083620988233,0.15442784140226404,0.23793378229478346,0.08418863940967711,0.2000572112553297,0.04156904766973153,0.05915756280750989,0.0807216369379287
NES,1.6199526142236673,0.3950127951491233,0.9363485903223974,0.6471013294973094,1.2251935119666488,0.20996126087491448,0.2980605561320851,0.45671113778379335
NEUROD2,0.23144090379978688,2.784808233830874,1.3590337081191577,0.1640283304604734,0.4848505576525851,0.8320846325060647,0.7046381377266152,0.5815112171619763
NFIA,1.534550736434389,0.9820366224130831,1.8741155915925471,0.3988530757230021,1.1972171103712101,0.3402802192990913,0.42668435977139146,0.4275958907120712
NFIB,1.8551725880294796,2.684241290051507,2.685379061350433,2.213235554082907,1.6817022708640255,0.9811328400590502,0.793994765498912,1.027768465934375
NFIC,0.6063185217207955,0.46252910476941905,0.7432383596949066,0.07738365913473881,0.4398161743549737,0.21844336754303542,0.15906460180664284,0.19280337812514897
NFIX,1.0812308737744991,1.834995698155343,1.5811888313427223,0.8052062975944229,0.9317847871013616,0.45269770579181506,0.41484823241724916,0.6338795490209618
NFU1,0.3875774363166922,0.3318752299941244,0.3205591922142427,0.20275699999133978,0.3170374960189561,0.08600966126090902,0.1490826739270035,0.2043167221960711
NHP2,0.88280200613961,0.9492070320456643,1.0283305394024667,0.42751101359083515,0.5942714229316896,0.2372686886559391,0.29257912513857715,0.4076215664524571
NIBAN2,0.2582617044724574,0.49001929117838416,0.5997856026585449,0.1705552929584581,0.19792852657430132,0.07043258350835965,0.443142211501449,0.1826560385639373
NIF3L1,0.18966027618957662,0.1256726874571137,0.24373963333942864,0.06321642189524555,0.20266745312540163,0.0427914927368071,0.0460053769238733,0.08531201561713365
NIPBL,0.652296665913078,0.8190851594545977,0.9287655225120832,0.5415394991067884,0.6353213410106098,0.2974265755442813,0.2542089604049113,0.32627697250102466
NIPSNAP1,0.5025186553002952,0.674278895446499,0.5912306491033883,0.20655586862385666,0.2900552367077561,0.11374056790747251,0.12477106365104211,0.19774636948328647
NIPSNAP2,0.7776621054182227,0.4034790009452375,0.6249938048868914,0.24495956600015917,0.6155669933786749,0.17706153556974824,0.2124568031135313,0.23178419952548115
NIPSNAP3A,0.38384610672328295,0.40453418457113327,0.29146085741422934,0.11510455429110987,0.24911185607524283,0.07700667590581568,0.10139033972207345,0.0696357002917587
NIT1,0.4020865546731721,0.22496722358730864,0.3572666650781004,0.12971524452162264,0.30364542992083476,0.08143434988486514,0.15317089423520175,0.11709952729117738
NIT2,0.2091165070654648,0.1503223866162633,0.13137647820699536,0.03350686320332694,0.1453656436347953,0.04434760079441065,0.06013796900349283,0.09753058504592084
NKPD1,0.004151555578210911,0.0033661850970196157,0.0006585721430498292,0.0,0.00027386297137888,0.0,0.0,0.004590378679204935
NKRF,0.24965504525938634,0.37518796279179406,0.3308039342030073,0.21724212331719972,0.19527228473397198,0.09443833343171316,0.10009431322720194,0.10367353033395338
NLRX1,0.07984626435002544,0.007767366032347286,0.015765375367448774,0.00048035147647951856,0.0469701766032081,0.01391195972166518,0.023529748703590786,0.00918075735840987
NME1,0.508058158981333,0.6212145706580778,0.5192344248751443,0.18542975315994178,0.3181818308661868,0.12913481698824406,0.13385419617609623,0.29731121178930486
NME2,0.48617251196558575,0.5573725011621544,0.3606228179650765,0.14161411803778484,0.2603214067477707,0.1760973363338256,0.32442093088725454,0.1973114884599926
NNT,0.4368591334076965,0.6747162233534729,0.6218838023765699,0.3142378285760491,0.4462444383821881,0.1563860217081631,0.13278090874317214,0.20718999757772585
NOLC1,0.2621057298759812,0.23118709407567492,0.23428369865735119,0.08567520113954352,0.18227581743390847,0.07413510998436977,0.11643121991032204,0.07154087957951884
NONO,0.6017318980330818,0.6724892770974018,0.9806039274312294,0.31478947242352184,0.5034030342217615,0.1828030689517622,0.22625588081002806,0.2612316508884709
NOP56,0.7715755051313109,0.790754806852059,0.8183500237034533,0.43473902531505243,0.6290699720949795,0.23449703486586984,0.2593416270008459,0.31216221127411176
NOP58,0.6438764970509119,0.6539372967784777,0.7108229553860639,0.37370735156511287,0.5192125934062831,0.1534390386273421,0.21437744651748905,0.1984366476440681
NOS1AP,0.2106028903253239,0.14567516551279508,0.20193193359338335,0.06965174615008442,0.16366792655137377,0.03199174913034903,0.02467675042384019,0.06236012222110897
NOS3,0.00023608555196183423,0.00016386458169265845,0.000493929107287372,0.0,0.0018033773968659961,0.0,0.0029412185879488482,0.0
NOVA1,0.43178114202363055,0.4873647530119939,0.4921894644343903,0.20959261611843313,0.2885413830065039,0.0857498169688782,0.06602040617939053,0.3661010847211937
NOVA2,0.7521582635284673,1.4143059652971284,1.0059403215439724,0.9179036277536988,0.575763080944098,0.2655691976695544,0.2714139017628677,0.46572584456238786
NPC1,0.411792217666942,0.29957570103275044,0.2639508829547358,0.12451221994512729,0.23738806078293423,0.16275370431090516,0.09641459445483337,0.24061234420495853
NPC2,0.4452485786030217,0.19301216635161467,0.20915575996612848,0.07907756991285575,0.2799004919739468,0.2907469001914681,0.097321286363491,0.0642653015088691
NPEPPS,0.7583215728848703,1.0291625007934315,0.8201650468546071,0.5871262175360105,0.5151601808821086,0.2590462937233956,0.2743918580500766,0.35513995334908144
NPL,0.07913839206518208,0.014735558481702373,0.016234546279420704,0.004323163288315667,0.04343590306991616,0.1920143422392189,0.025657156619823134,0.00918075735840987
NR2C1,0.2638108120423904,0.27517013286589964,0.24939747553816727,0.15172978871434695,0.2007973943680395,0.06587326930882961,0.10917744575225607,0.0834068363293735
NR2C2,0.5986435294580044,0.8090727239009462,0.8302580625486673,0.6472672334194038,0.5371562862237759,0.23876857365243723,0.25525048018001767,0.26971465648755744
NR2F1,1.7312205011454525,1.4391316407339112,2.054679526894942,1.6681228804321362,1.4715741588264641,0.4842280576860507,0.724668480533076,0.5143856781922128
NR2F2,0.12371273696510207,0.15870701606697699,0.19623199763924948,1.5185383381137074,0.15176624201510114,0.06546578761980441,0.793334651676212,0.04279117997585243
NRAS,0.6516043014903784,0.5210958068656532,0.6255281536846667,0.25667629327068403,0.47892622723564143,0.1648326133089298,0.16839274829741827,0.252823440035204
NRDC,0.6715412435374765,0.849891376643845,0.8870098366335673,0.5143541778340412,0.69494677847784,0.26535908546198633,0.2889734439881237,0.3750540346747287
NRF1,0.24900073153014302,0.23664806782225214,0.41925885387399275,0.1823474983649375,0.322950652175632,0.06587326930882961,0.08048618930754299,0.13615879376732049
NRM,0.22410303645344598,0.125354475489433,0.2846355674445165,0.02998193747785737,0.24582409605894728,0.035845109925109316,0.08318709808390004,0.05508454415045923
NRP2,0.01934126457928355,0.055116551896098515,0.4274390773057152,0.10782032143677436,0.03483973731284707,0.09866926692836371,0.11161576981324746,0.03481785014587935
NSDHL,0.5473404984825728,0.3852008942481506,0.2907377455631479,0.09923573793735012,0.27491505190585,0.08747275652174576,0.10996898152019867,0.2386028711624425
NSF,0.2809381688750409,0.38442455432508255,0.3059219940567837,0.16623150602785225,0.2305459487689556,0.11079518328752944,0.11879893763814615,0.24788792227560824
NSFL1C,0.631348466240552,0.6877134707401077,0.6477135590537101,0.43597483571096307,0.489700294961343,0.19210452602260006,0.2265508224051142,0.25162348610530894
NT5C3A,0.20855487133685816,0.4038690033870934,0.34193204910606406,0.19689221837894383,0.20729622006094364,0.06448399274649005,0.07403025127152058,0.09449277297554351
NUCB1,0.8156454715780135,0.4910810629597069,0.5838527183068103,0.20279389847679988,0.6259833955715279,0.30032532335707113,0.4344398713773855,0.3716710835239606
NUCB2,0.47959143265457815,0.4688639026536467,0.4612893261725397,0.21930000975006322,0.4146029247795149,0.09190043050079522,0.13219143333337452,0.16568851347467148
NUCKS1,0.8978383222737765,0.8069981902741372,1.1272986951814927,0.45321247364434986,1.1075727625041931,0.2870389669154388,0.3900776326658813,0.4356735142968002
NUDC,0.8757000693354887,0.9471912856479007,0.9660771775153749,0.3661894961092102,0.7555173186316184,0.28003508637432845,0.3288976786596305,0.463779745367661
NUDCD2,0.6572672505862865,0.40050641105438267,0.6700922146720254,0.19513500040251122,0.7866575442020125,0.14419540307848758,0.1822066121239911,0.2215530777288154
NUDT12,0.24771462594823263,0.08350911324573164,0.1297491325480111,0.04655875885416179,0.17262935282891043,0.02667529307475199,0.03211309465584554,0.07691127836240844
NUDT16,0.3081220460677816,0.26231970141385763,0.23041490861729544,0.10469067838370559,0.21735800637097275,0.09517947811126633,0.10801446948233374,0.13927140058351736
NUDT16L1,0.3396714268851612,0.27419240389364924,0.2947451243855734,0.16520009297185212,0.2521502035359784,0.08625031145467019,0.1143197865437626,0.11709952729117735
NUDT21,1.0597401787829,1.040097575824561,1.2939814048186555,0.8016110733154622,0.887153440223537,0.2777083040553619,0.3302238951721431,0.4132855798964067
NUDT3,1.0832397608905295,1.53952613460721,1.090195973425565,0.9903914999391892,0.8615467321348913,0.5596446406330821,0.41880499870046967,0.5381718749184399
NUDT5,0.41235783551358657,0.2879991706033428,0.5053428097283815,0.15317162520433975,0.3732677971519283,0.1310245880363756,0.15542313248772108,0.18942042697438086
NUMA1,0.9676921383334299,1.2424523387983784,1.6400708015015826,0.9792298038984733,1.1176214357302663,0.45294703547959153,0.4750499656493912,0.6665578368753384
NUMB,0.40218090061354433,0.4893568904074783,0.41673950866030635,0.2969663790250812,0.323358233425421,0.15821829502688214,0.22294043710053124,0.12238765772970565
NUP107,0.48558560814566537,0.3264301661059453,0.5438014398529848,0.19457208472187976,0.4761037149695787,0.10129330190752202,0.09258425470787128,0.12090988586669763
NUP133,0.5962440628186152,0.5234411241361642,0.6287865998862786,0.34130615038477313,0.504133807281128,0.12726424003838213,0.16816841303549943,0.2697146564875575
NUP153,0.6863363991400034,0.5988792896968606,0.7349999666805934,0.41539653654042596,0.5429933163305255,0.1872131472934199,0.22594345291108237,0.21108262449760742
NUP155,0.45115717989373766,0.32686691542099744,0.5269592566579111,0.22556023245312412,0.40591582061034653,0.08451137472528883,0.10458943887125845,0.14984766146057396
NUP210,0.41178016757280506,0.07633770182819347,0.2239707522779327,0.04239806095595907,0.25095539611973555,0.09010367224943049,0.07567703956456934,0.14950252238018313
NUP37,0.24625763176252888,0.05951749513374544,0.255483228689717,0.03358848692866054,0.31847771285725485,0.044514432289674645,0.04526528053948213,0.04590378679204936
NUP50,0.35353678081851897,0.33661822864373875,0.465530040098038,0.16670230821054563,0.45618462160707673,0.09795803123594544,0.11121197243154729,0.15183510909269538
NUP62,0.5749053035078627,0.580665455389661,0.8515721158809094,0.3497594170934745,0.6016586781617765,0.2269182510839757,0.1687996536332765,0.2379271448135137
NUP88,0.43503179270632736,0.5499843938509384,0.6326970129105896,0.24395335574677235,0.468965720964532,0.10433010086335402,0.11235897415179669,0.17704479445541277
NUP93,0.7496538832153843,0.7138325573310207,0.8545386432624089,0.4449036069964495,0.6259013815547709,0.20145717154473522,0.2453833851065035,0.21999303752144608
NUSAP1,0.5309770894069692,0.04324357411197015,1.1248237536595798,0.03668931289009226,1.6852062474420404,0.2650383072916127,0.1454540712035966,0.4753520874564557
NUTF2,0.5137087886022658,0.4549810338492462,0.5189457964241622,0.1494543802971565,0.4069500832288401,0.1249669873012254,0.20252128712872403,0.19929893609211408
NXF1,0.45802746634590047,0.4727098740872168,0.5701308691422137,0.2757334088868407,0.38556296736891216,0.21770853214159755,0.274953404871179,0.22786207359666333
NXN,0.5134018172825207,0.45682628659684904,0.6936782767227457,0.4149441752522749,0.41691549764692637,0.15507056384432072,0.2214470544016443,0.22520637321415474
OASL,0.00023608555196183423,8.193229084632923e-5,0.0,0.0,0.0,0.010203123967539795,0.0,0.0
OAT,0.4840447423284184,0.1320275987776061,0.15224417724291422,0.05152473900906992,0.28088456052228633,0.06356001939515904,0.12208932182430084,0.1848300482951759
OCLN,0.17170277470359907,0.35641577447946154,0.20319445003920186,0.13532404154312325,0.15404154041076681,0.042550842543045905,0.07484406194323709,0.05776974354190403
OFD1,0.2490201412479133,0.30566036385076994,0.3172931180006094,0.13143728655196774,0.18742821545380728,0.09442233625519933,0.07632425471201938,0.11631950718749269
OGA,1.3101660164377777,1.7291247688529987,1.721703730690449,1.5621633089978764,1.1037997851983992,0.5474915903207968,0.5773994436417424,0.6485069269000018
OGDH,0.5258222434855976,0.568210054028909,0.5883012848638951,0.2869065056289493,0.36669378784525763,0.1507359026620381,0.19744636027044185,0.23290935870955665
OGT,0.8066501035918295,1.0752570756013937,0.9944459784785733,0.7928981308672218,0.6538745184807124,0.3109100217905992,0.29948213749846586,0.40950472032982266
OPA1,0.46260842626271637,0.608043251176264,0.6262363061643759,0.3562513206892978,0.4928684082501773,0.15903796922216987,0.20020779340401956,0.26985120805843654
OSBP,0.5220596137742678,0.5937920583991062,0.5945269423481393,0.3220920913255923,0.4161731087405663,0.18830395214001494,0.2423512048161748,0.27535539960501826
OSBPL3,0.09214969468279552,0.05426512219431098,0.02986657595580585,0.006045205318660782,0.0723781056044083,0.04336580592109628,0.024103249563715488,0.004590378679204935
OSBPL8,0.6690524948300202,0.856585570730203,0.8298352700385496,0.6022162906178057,0.5361465274908939,0.24619817910510608,0.265842380731729,0.26796805418107095
OSBPL9,0.48783269417361774,0.49577929712075053,0.5154314384792604,0.39790776479773315,0.34551619467327654,0.17685480198246342,0.23645471262516538,0.27782453788840955
OSTF1,0.09253816974974649,0.09645179195466051,0.05741760869144927,0.023981457399070163,0.07169121704071443,0.23155428502433092,0.2339266997271758,0.03213265075443455
OTUB1,0.5963513356502207,0.7147366788855967,0.7066966255431781,0.3956709360310374,0.43914082778134694,0.18469283999989372,0.24199701172924962,0.25006344589793955
OXCT1,0.3383080489961071,0.2593335509259147,0.4210922328229106,0.07915042640495751,0.2959636146723937,0.0693929671130619,0.055809438883702794,0.1025483711498779
P2RY12,0.0027350422664399058,0.001912287378746041,0.00344512465335388,0.0,0.017325848457309483,0.9577784946279535,0.0029412185879488482,0.0
P3H4,0.43021989547140094,0.14140535524921388,0.09752593126729561,0.04467346937314949,0.17053732128943636,0.03100995425703466,0.07378994145992879,0.07232089968320349
P4HA1,0.6618426749369828,0.2316455858628857,0.3072170596060591,0.15770276118319618,0.44591040631857237,0.18668124851109494,0.2640940753248033,0.16939457829543592
P4HB,0.2708262226073975,0.14248956718549274,0.20984766021980167,0.05548529097114542,0.2140229087549692,0.08304668100357417,0.14266187739026986,0.1025483711498779
PA2G4,0.5877116991394203,0.46377062442940686,0.6368573241212393,0.21233804465776276,0.5026560823975809,0.11652071949302953,0.1826182216139789,0.15911068716334512
PABPC4,0.30522019058068484,0.32207427325331667,0.3833415155085748,0.1554626871303573,0.26097603771010525,0.14783074392668663,0.14481347974483735,0.09986317175843311
PACSIN2,0.45268506175511763,0.3199543515821781,0.3718620520860027,0.17977142149131609,0.3664220910316561,0.23617097448481267,0.23478532609375294,0.18023966961597096
PAFAH1B1,1.185542009162692,1.5366133900876398,1.5011491030793156,1.081556916384184,1.014329139601786,0.47868294808299333,0.5650162527349617,0.7375904302080134
PAFAH1B2,0.9200140338005871,1.064822331679077,1.0743567932189761,0.6759041388225814,0.7065169252815703,0.22446512941826063,0.288814603124868,0.46257231783922415
PAFAH1B3,1.0905901805388178,1.7905905173430725,1.3675271738420305,1.1516787375071558,0.9372144426187567,0.41348225809022615,0.3830359719302161,0.5483487134885878
PAG1,0.8042254305098798,0.48947366893773603,0.5762807173963369,0.22728419681544376,0.48209750269326485,0.3144287111904483,0.5322382276423778,0.3948507843248601
PAICS,0.36540046342012383,0.08338114269044389,0.24269855814928643,0.0550049394946659,0.26741993889176524,0.03199174913034903,0.03390731152354499,0.043998607504289224
PAIP1,0.23713622266111833,0.30522950210252425,0.3518939316290728,0.11803138838986056,0.21033912011123818,0.07054159348164028,0.07525096727909532,0.07881645765016856
PAK1,0.3736679362564611,0.5909822968678234,0.6751386319106514,0.2247205563108855,0.2718745832516853,0.16937240961761937,0.11243268843912202,0.09068241440002324
PAK2,0.7100755637213058,0.9204644924267869,0.9743774449569366,0.6418271081285635,0.5697859299778716,0.26851371597915763,0.3073190867122285,0.2990050447603663
PALD1,0.25971993613283384,0.018621916204569718,0.051418639541955684,0.007966611224578857,0.1518251374215858,0.25654409792491806,0.4753438200964082,0.02295189339602468
PALLD,1.2128802389767641,0.23473466884466423,0.6359327389336684,0.15898056816196754,0.7977952485620367,0.14886372725129826,0.10285296174121143,0.19470855741290913
PAPSS1,0.5007968367006218,0.8881296945710762,0.6474939246733996,0.5030424541759265,0.3787351735552537,0.19778983634350858,0.22152044535437979,0.4564293725511916
PAPSS2,0.04523544146519611,0.0018504377163625248,0.011966206447254536,0.028866595889198956,0.022389636416088553,0.00785435898651496,0.3521026445298691,0.03022747146667441
PARD3B,0.5336322774665927,0.007282733459589427,0.21030269631720383,0.00632619291956734,0.3370638792660643,0.0262678113857268,0.09373285262809213,0.22467467203464678
PARP1,0.4896304260537471,0.3547207536714814,0.469935534451552,0.1745150628599794,0.35910812421475496,0.13821321950271245,0.1075306574592073,0.23940491667652175
PARVA,0.5265539464805489,0.11825782812161631,0.24228958130739775,0.07180158766262192,0.31962914559800704,0.04042042130115317,0.4003534824497047,0.04477862760797388
PARVG,0.00023608555196183423,0.0018674402029140484,0.0001646430357624573,0.00048035147647951856,0.00109545188551552,0.1264006005189779,0.004902030979914747,0.0
PAX6,1.7571151403544547,0.1468988872167287,1.3732783039427838,0.3185967335663018,1.3639624031479556,0.20547576537388165,0.1304885015026448,0.2226782369128909
PBDC1,0.34181794998730947,0.2929299620875138,0.27615041165432785,0.13031024928046253,0.27086693999338796,0.10253334261198929,0.11309907053618784,0.1136343077960479
PBK,0.2380587641596478,0.007114987847487941,0.6441875819512248,0.009034140705484712,1.0634462455811233,0.08502786638759463,0.046819187595589784,0.15113735733337205
PBRM1,0.536468637937532,0.9662240961954014,1.1009624474993944,0.702760364372922,0.5441029144277267,0.27902408571177517,0.25749742505650475,0.31822137432669034
PBX1,1.5345931144146805,2.090334199776201,1.99350864370333,0.9691130670258472,1.2790718044111407,0.5435673414853713,0.6663247816143145,0.745943644045013
PCBD1,0.44974168923952607,0.07688069323303791,0.17011822276736874,0.034875684782953977,0.24654395905768078,0.042477023844548725,0.09054972802858005,0.13615879376732049
PCBP1,0.7275005645131759,0.6771487628013442,0.845585143626974,0.33343529364758445,0.5737730040994756,0.2459223376365614,0.2707603862613166,0.26807234793582685
PCBP2,0.48622515749001105,0.5217358120716333,0.8007390325166734,0.2787820104825281,0.41980230484170383,0.1568849177330772,0.19297821368428877,0.19929893609211405
PCBP3,0.012040363150053544,0.029644278685901894,0.04506321151915167,0.023618846072830012,0.017894165471240304,0.00392717949325748,0.09426650783479855,0.00918075735840987
PCK2,0.030299568697672183,0.00677413722795993,0.010593108224976076,0.0019214059059180742,0.02597580013864748,0.04221877801339582,0.013892282268027748,0.004590378679204935
PCMT1,0.6457263758645894,0.773879784519061,0.6314383536490447,0.3630835331119841,0.5439749723164412,0.16572107159290653,0.20769557701957636,0.2103848727382841
PCNA,0.6383143117525301,0.15136442030583738,0.7614642122266769,0.09636145583288655,0.5785449979015244,0.12657460760269706,0.08376059894402471,0.12472024444221791
PCYOX1,0.34992426616210714,0.3250616249495329,0.14391276473552608,0.1587812042863946,0.1948936829007937,0.052943104460478806,0.09132839720100783,0.09753058504592084
PCYT1A,0.30947299839520903,0.2192028443178482,0.22444006713611026,0.10712072543659537,0.22646885743988285,0.1080006329863365,0.13324874621662564,0.12931062312142283
PDCD10,0.4402819741955386,0.4016465272915965,0.39545199220692673,0.22499982137241953,0.3252721495840303,0.13821321950271248,0.17470125775879003,0.18968329771041037
PDCD4,0.9660748515097674,0.46411452628799726,0.6338871528574365,0.2956487451112349,0.7477347966129116,0.26288557959509096,0.25078520265921767,0.26616716864806667
PDCD5,0.35791790495376424,0.3616293492946098,0.3687720024732563,0.17650165692184966,0.2543706229191693,0.08476802209556382,0.14234466089140982,0.11822468647525285
PDCD6,0.5803078565794049,0.5746967815629139,0.5634892259209154,0.3386713477811066,0.38432107433080775,0.15170170035883865,0.21317900541368828,0.28096664371354285
PDCD6IP,0.6936986737329448,0.6973028114967716,0.625671765046206,0.40765914298302064,0.49512633567861647,0.21863250549292856,0.2805836151707619,0.3081563031098399
PDGFRB,0.6083068564528264,0.019498473553518424,0.0735488854938024,0.00336246033535663,0.2539273705998586,0.08714069199209565,1.3765749872884268,0.03672302943363948
PDHB,0.7612014708060922,0.508593742232583,0.6770840565556695,0.30674217795242775,0.5055230999550866,0.12798619061966568,0.2597836738359928,0.36988043039668494
PDHX,0.3714701500135203,0.46919490096821587,0.47121776268491916,0.288163691273378,0.2889163065671784,0.10957273822045387,0.12462363507639143,0.20882483253091477
PDIA3,0.5521760240269252,0.34257427397959545,0.3613494007878215,0.12698621017733636,0.3782946846007235,0.17748590969826925,0.27700842881274457,0.25769163664752187
PDIA4,0.14134495411554018,0.0698312664575289,0.08403033972058004,0.019495046660087303,0.10328299335139218,0.03591892862360651,0.04837309465169744,0.06314014232479363
PDIA6,0.5281410255239877,0.31803270761606767,0.3700933087659565,0.10308637650359982,0.3760348033564804,0.14351207992091777,0.18702206222106577,0.19782116422910606
PDLIM1,0.09136120435139475,0.020222742714992695,0.0922950275267394,0.0019214059059180742,0.07643460586230806,0.00883615385982933,0.2535031903351641,0.013771136037614807
PDLIM2,0.25710254425895,0.09055952534157213,0.11261092701371847,0.038437508993883554,0.17055791236060944,0.08191565027238752,0.328370755994156,0.10134094362144111
PDLIM4,0.24521990033729632,0.09190669567208651,0.17023492938255716,0.02418082127464313,0.15517415804461857,0.01767230771965866,0.025490561095556686,0.043998607504289224
PDLIM7,0.5320992291735591,0.3343338174972726,0.31403537080598665,0.07931367385562471,0.3835268481315594,0.07609869973099849,0.3492629059362074,0.09639795226330365
PDS5A,0.27593525560045873,0.309844597828652,0.3858850222987776,0.13591352435487433,0.259022367357666,0.09058497263695287,0.10066781408732665,0.08799721500857845
PDS5B,0.4932645430542166,0.4518698697811354,0.6564563312729252,0.5033992379393476,0.499922421842223,0.1561261774161323,0.23673983813161792,0.20085150270094168
PDXK,0.5606194078387908,0.4867946236223661,0.4829756190665647,0.18439697577543535,0.3327551266026782,0.29322334307442655,0.27002175779416543,0.17390268863027955
PDXP,0.25237693198395617,0.656330386879776,0.5708197753577028,0.21116154225984934,0.23474750186680102,0.12754511611673494,0.11202578310326379,0.2336893788132413
PEA15,3.0546085936312934,1.0944566398622075,1.4124273985819593,0.8270441324547854,2.1283872025628323,0.8406666851228388,0.8110745018597426,1.052838398825951
PEBP1,0.8010668640321462,0.9870508963243259,0.8662380160301598,0.4673952754951233,0.558796560076077,0.24311923201123364,0.215006767580705,0.40574864498082014
PEF1,0.34250368476661885,0.19514148401346976,0.31628801346556396,0.10346945074591861,0.23876454026364854,0.08086003670057597,0.09920678826816014,0.1025483711498779
PELP1,0.4644204901547875,0.5656686530587348,0.5811427384194572,0.29196960459975413,0.376969559113727,0.13461810453910508,0.14210435107981806,0.20960485263459944
PEPD,0.3437270211786285,0.2659881903584624,0.3722970125937434,0.06565507776310316,0.24087930193764762,0.15564738933855332,0.14397387843481427,0.13736622129575726
PER1,0.4146715423739104,0.2016317177860803,0.13762514781696475,0.12099527939233533,0.2915130845672105,0.17829911150299774,0.23903911638835412,0.0600275355085967
PEX6,0.23706098883122914,0.29826887195402435,0.19955639720913032,0.10573300506199822,0.14831600754902588,0.05449921251808235,0.07795187605545238,0.0834068363293735
PFAS,0.4820275626738198,0.36840682460793206,0.46109345215716574,0.1510430286684352,0.3421062850480303,0.08819630556390722,0.11078749634604469,0.1847477799508146
