col,OPC,EN,Microglia,oRG,Vascular,IN,IPC-EN,RG
NOLC1,0.0,0.004077336356234972,0.0,0.003422949039802199,0.0,0.0,0.007170488074758054,0.005501168099682105
NONO,1.2288885604785038,0.9625551760694442,0.943453374613533,1.1763830497704382,0.772975029283828,1.7132275223337528,1.1487014061943095,1.6316286618678637
NOP56,0.215025850386415,0.17332665112051088,0.04601678981088889,0.1389871771056016,0.12356961856745206,0.010162202352930952,0.10223786469193312,0.031658603544160904
NOP58,0.0,0.06523738169975955,0.0,0.003422949039802199,0.0,0.0,0.0,0.0
NOS1AP,0.01615606306864867,0.010539761583694442,0.0,0.008848194909768172,0.0,0.0,0.00856864361995862,0.0087191451481596
NOS3,0.0,0.0,0.0,0.003422949039802199,0.0,0.0019094963651789126,0.01195081345793009,0.0
NOVA1,0.20982953998980985,0.032618690849879776,0.0,0.005134423559703298,0.0,0.0,0.007170488074758054,0.0
NOVA2,0.5098663244319944,0.4275071879795072,0.0,0.07133374455699576,0.0,0.0448576080987585,0.018129294386302695,0.0
NPC1,0.0,0.004077336356234972,0.14119664789184072,0.003422949039802199,0.0,0.0,0.007170488074758054,0.005501168099682105
NPC2,0.0,0.008154672712469944,0.18721343770272958,0.013982618469471469,0.0,0.0,0.0,0.0
NPEPPS,0.8714807935489048,0.5070892879729912,0.3766080427324293,0.7278905409405964,0.40453055408207084,0.5415921826254262,0.6938537346882577,0.35084648619769254
NPL,0.0,0.0,0.20537694238813195,0.0,0.0,0.0,0.0,0.0
NR2C1,0.0,0.0,0.0,0.003422949039802199,0.0,0.003026480134071927,0.007170488074758054,0.0
NR2C2,0.0,0.004077336356234972,0.0,0.0017114745199010995,0.0,0.0,0.01195081345793009,0.0
NR2F1,0.14790308286482917,0.23994971559269843,0.0,0.20722225427473284,0.0,0.0975812250808781,0.11202495350833706,0.1040099834087412
NR2F2,0.02038668178117486,0.012232009068704915,0.0,0.0,0.0,0.0,0.0,0.0
NRAS,0.02038668178117486,0.02754194839484835,0.0813786880494896,0.006845898079604398,0.1515327294714634,0.0,0.00856864361995862,0.0
NRDC,0.0,0.008154672712469944,0.033180730911630645,0.014692944574290684,0.0,0.003026480134071927,0.014340976149516108,0.0
NRF1,0.0,0.02446401813740983,0.0,0.0,0.0,0.0,0.01673113884110213,0.0
NRM,0.02038668178117486,0.03738886859232877,0.0,0.06865458096368775,0.02390162691586018,0.0,0.01515327294714634,0.0
NRP2,0.01019334089058743,0.016309345424939888,0.0,0.0,0.02390162691586018,0.0019094963651789126,0.0023901626915860184,0.0
NSDHL,0.25330069870177363,0.11862903100444579,0.06636146182326129,0.3734978015561331,0.09560650766344073,0.005728489095536737,0.19153290877955065,0.1150123196081054
NSF,0.253718338032975,0.09633751911110824,0.22790278172747439,0.0792230267748992,0.14340976149516108,0.02712649366679816,0.03941821198596454,0.026993630013191706
NSFL1C,0.5446935616012798,0.29741870125361963,0.2332302275136185,0.38276550026045797,0.4523338079137912,0.05793383330058161,0.37088856605111153,0.0444319203095109
NT5C3A,0.01019334089058743,0.0,0.0,0.004424097454884086,0.0,0.0,0.003788318236786585,0.0
NUCB1,0.08327883059023448,0.061852886729738606,0.2899019088967956,0.25184927327645523,0.29088100697847336,0.0038189927303578252,0.06056636408728068,0.07982071138736811
NUCB2,0.0,0.0,0.0,0.009558521014587384,0.0,0.003026480134071927,0.004780325383172037,0.0087191451481596
NUCKS1,0.02038668178117486,0.06931471805599453,0.025672117798516494,0.017114745199010996,0.02390162691586018,0.0,0.0262917896074462,0.005501168099682105
NUDC,0.12578429761811924,0.08293240989712748,0.03850817669777474,0.1762201127488693,0.02390162691586018,0.013690945728859504,0.2893031410845176,0.09477862777536278
NUDCD2,0.02038668178117486,0.02446401813740983,0.0,0.028675563043762155,0.02390162691586018,0.0,0.04243706970097799,0.0
NUDT12,0.01019334089058743,0.008154672712469944,0.0,0.028546881559468287,0.0,0.003026480134071927,0.042257359352222766,0.0
NUDT16,0.0,0.016309345424939888,0.012836058899258247,0.10656438337009967,0.02390162691586018,0.0,0.020925605476703826,0.0087191451481596
NUDT16L1,0.0,0.012232009068704915,0.0,0.0,0.0,0.0,0.0023901626915860184,0.0
NUDT21,0.0,0.008154672712469944,0.0,0.006845898079604398,0.0,0.0,0.020519457077888714,0.0
NUDT3,0.24560587305817733,0.4272006232669248,0.6781508527296393,0.1794809209627027,0.12356961856745205,0.02165340236218227,0.08189811796279964,0.0
NUDT5,0.15636432028988154,0.12609086233070171,0.40978877364405986,0.30626387280208384,0.32876418934633916,0.008754969229608665,0.39280617867420076,0.05822965804529855
NUMA1,0.7018242936726176,0.5768424479112879,0.35626337072005676,0.7818067381308133,0.3427457447983448,0.7955449437961191,0.9343493581238945,0.9630417826936116
NUMB,0.01615606306864867,0.0,0.0,0.004424097454884086,0.02390162691586018,0.0,0.0023901626915860184,0.0
NUP107,0.03058002267176229,0.02446401813740983,0.0,0.010268847119406597,0.0,0.0019094963651789126,0.014340976149516108,0.0
NUP133,0.0,0.0,0.0,0.010268847119406597,0.0,0.0,0.004780325383172037,0.0
NUP153,0.5987425089650382,0.27837217535020126,0.39770867760628786,0.4687396199955157,0.2611207925869098,0.78029477253422,0.5078277755377953,0.6787256265446234
NUP155,0.0,0.02446401813740983,0.012836058899258247,0.03794326174808687,0.02390162691586018,0.0,0.019121301532688147,0.005501168099682105
NUP210,0.0263494039592361,0.02446401813740983,0.03850817669777474,0.04837424969346228,0.02390162691586018,0.0,0.009560650766344074,0.014220313247841706
NUP37,0.01019334089058743,0.004077336356234972,0.012836058899258247,0.0,0.0,0.0,0.019121301532688147,0.0
NUP50,0.01019334089058743,0.004077336356234972,0.0,0.003422949039802199,0.0,0.0,0.0023901626915860184,0.0
NUP62,0.0263494039592361,0.0472357887898092,0.012836058899258247,0.028966385354024824,0.02390162691586018,0.0,0.037070885570235614,0.0087191451481596
NUP88,0.0,0.016309345424939888,0.0,0.003422949039802199,0.0,0.0,0.0,0.0
NUP93,0.0263494039592361,0.02684910700863433,0.012836058899258247,0.03510195732881002,0.0,0.0,0.024307775314675296,0.016503504299046314
NUSAP1,0.0,0.008154672712469944,0.0,0.013691796159208796,0.0,0.03746648808897862,0.11892227583173055,0.0
NUTF2,0.858172018177502,0.47159761768244285,0.8469707390803264,0.8624727306458668,0.7968766561996884,0.32124290385536325,0.8235350669611076,0.5510977186740881
NXF1,0.0,0.008154672712469944,0.0,0.0,0.0,0.0,0.004780325383172037,0.0
NXN,0.0,0.02038668178117486,0.0,0.005134423559703298,0.02390162691586018,0.0,0.009560650766344074,0.0
OASL,0.0,0.0,0.0,0.008848194909768172,0.0,0.0,0.0,0.005501168099682105
OAT,0.08059763122561751,0.008154672712469944,0.025672117798516494,0.04149767872497254,0.02390162691586018,0.009369689756645054,0.0,0.012773316765350002
OCLN,0.0,0.0,0.0,0.005134423559703298,0.0,0.0,0.0023901626915860184,0.0
OFD1,0.0,0.004077336356234972,0.0,0.019698686649700117,0.03788318236786585,0.0,0.004780325383172037,0.0
OGA,0.10539761583694439,0.17601830470431784,0.03850817669777474,0.06490735027194791,0.04780325383172036,0.02514792391993298,0.14801037652957794,0.005501168099682105
OGDH,0.03058002267176229,0.02923419587985883,0.03850817669777474,0.024833110209403417,0.04780325383172036,0.006052960268143854,0.00757663647357317,0.005501168099682105
OGT,0.07731610841217326,0.06016063924472813,0.0,0.08034408029273277,0.0,0.006052960268143854,0.07711779257962759,0.047551305929428425
OPA1,0.22330440369384152,0.23334114307113835,0.2717384042113932,0.12778173082484676,0.28681952299032215,0.04428021824218588,0.07387249681455425,0.1547792663866471
OSBP,0.01615606306864867,0.004077336356234972,0.0,0.0,0.0,0.0,0.0023901626915860184,0.0
OSBPL3,0.25656562573022085,0.276652381112812,0.44305622581317905,0.354733344638165,0.5497374190647841,0.04330743446969513,0.34504245208732154,0.13734097609032792
OSBPL8,0.0,0.008154672712469944,0.0,0.0,0.0,0.0,0.004780325383172037,0.0
OSBPL9,0.04077336356234972,0.05708270898728961,0.08985241229480773,0.027383592318417593,0.04780325383172036,0.0019094963651789126,0.040632765756962314,0.005501168099682105
OSTF1,0.0,0.0,0.3337375313807144,0.0,0.02390162691586018,0.0,0.0,0.0
OTUB1,0.12828281286511042,0.2780314255712412,0.22572161440050434,0.13268946430484763,0.02390162691586018,0.027057420285111895,0.245467915838339,0.03300700859809263
OXCT1,0.04673608574041096,0.032618690849879776,0.0,0.021119338859338546,0.0,0.006845472864429752,0.028502241950276997,0.0
P2RY12,0.0,0.004077336356234972,0.8587192598341515,0.006845898079604398,0.0,0.007962456633322767,0.003788318236786585,0.0087191451481596
P3H4,0.380520598431123,0.13224672284557873,0.27956378524863584,0.2883731119762242,0.3224772391120649,0.0789891544162762,0.2939321608859308,0.17885250790335075
P4HA1,0.08154672712469944,0.03738886859232877,0.0,0.04478915982769125,0.386487514641914,0.0019094963651789126,0.02331576816828984,0.0
P4HB,0.9389523335207454,0.44913241174262597,0.8697266250863088,1.0018854014747778,0.8446799100314086,0.29469522400734094,0.8277801527234617,0.8794908837725472
PA2G4,0.6204602506655438,0.27811113753229033,0.4548404523227448,0.7150257725129954,0.2611207925869098,0.19830422007408013,0.8072645870710207,0.5358529844558088
PABPC4,0.13597763850870667,0.06931471805599453,0.03850817669777474,0.1338192942042234,0.04780325383172036,0.003026480134071927,0.07251717754521077,0.019721481347523807
PACSIN2,0.0,0.0,0.22039416861436026,0.005134423559703298,0.22909619769474732,0.0,0.0023901626915860184,0.0
PAFAH1B1,0.4869811274038284,0.519446535897417,0.20223066392895792,0.37617696514944116,0.4523338079137912,0.07955301384458605,0.4436321816463822,0.036224985646570125
PAFAH1B2,0.5675787586294457,0.5173680117387749,0.05134423559703299,0.5138104087287542,0.3188441178824846,0.20859488924740893,0.413555965227597,0.160891236400108
PAFAH1B3,1.0880228717132352,0.9663714746077684,0.12521431053340842,1.048484461440952,0.14747124548331222,1.4568423092560085,1.0502928858798846,1.2855294394341792
PAG1,0.0,0.0,0.0,0.0017114745199010995,0.19121301532688145,0.0,0.0,0.0
PAICS,0.6050705993783513,0.33757893539080447,0.09203357962177777,1.0005687477893006,0.12356961856745205,0.24351863565385845,1.0031611633474484,0.762580782372082
PAIP1,0.14020825722123287,0.1509411571417431,0.06636146182326129,0.2840147040433696,0.04780325383172036,0.008754969229608665,0.2746027442374909,0.014220313247841706
PAK1,0.0,0.004077336356234972,0.012836058899258247,0.0,0.0,0.0,0.004780325383172037,0.0
PAK2,0.20483250949582754,0.310650116421121,0.1358692021056966,0.180062565583228,0.18129294386302694,0.12967480821281904,0.30788531157094007,0.05771744756007974
PALD1,0.01615606306864867,0.004077336356234972,0.2717384042113932,0.0017114745199010995,0.6615898626808295,0.0,0.004780325383172037,0.0
PALLD,0.01615606306864867,0.05339164930468621,0.012836058899258247,0.1651122580403496,0.0,0.004433713257394216,0.0729233259440259,0.025546633530700004
PAPSS1,0.15290011335881146,0.016309345424939888,0.012836058899258247,0.047921286557230776,0.02390162691586018,0.0,0.014340976149516108,0.0
PAPSS2,0.0,0.004077336356234972,0.0,0.0,0.5240386886613717,0.0,0.0,0.0
PARD3B,0.1011669971244182,0.037388868592328775,0.09954219273489194,0.07036605548358883,0.03788318236786585,0.031525355360683946,0.0755399266856718,0.08345230749250447
PARP1,0.8710631542177034,0.6037646285669727,0.8430684977596661,1.0236146884139108,0.24307775314675298,1.0259637740550702,1.0216025683355254,1.2943843422641081
PARVA,0.0,0.008154672712469944,0.0,0.0017114745199010995,0.6954115610605444,0.0,0.0,0.0
PARVG,0.0,0.0,0.10268847119406598,0.0,0.0,0.0,0.0,0.0
PAX6,0.0,0.016309345424939888,0.0,0.04737310127838038,0.04780325383172036,0.0,0.04406166329623844,0.0
PBDC1,0.24907007998924738,0.16994215615048994,0.11019708430718013,0.3480830467262043,0.2809609355146188,0.05354724254429742,0.20366343258623595,0.15664883838119284
PBK,0.1725203833585302,0.06900815334341208,0.0,0.17066618539460943,0.0,0.006845472864429752,0.407553303222532,0.036224985646570125
PBRM1,0.0,0.0,0.0,0.0,0.0,0.0,0.009560650766344074,0.0
PBX1,0.01019334089058743,0.008154672712469944,0.0,0.0017114745199010995,0.0,0.0,0.0262917896074462,0.005501168099682105
PCBD1,0.04077336356234972,0.028541354493644804,0.0,0.10000930760075794,0.04780325383172036,0.0,0.05100571332093661,0.014220313247841706
PCBP1,1.1305972056220668,0.7688711651383454,0.9269242226643323,1.124038410911645,0.830698354579403,1.1746904189459646,1.0695833576779148,1.3290924236321218
PCBP2,1.1105592962911466,0.8080529016151138,0.7403800265656002,1.1215368996079225,0.6376882357649694,1.4191551104680753,1.087486214014158,1.478532352789307
PCBP3,0.0,0.0,0.0,0.008557372599505498,0.02390162691586018,0.0,0.004780325383172037,0.0
PCK2,0.0,0.0,0.06418029449629123,0.0,0.0,0.0,0.0,0.0
PCMT1,0.5287201826502569,0.41035786037786914,0.156213874118069,0.49436908504764193,0.33282567333449026,0.11792384206969975,0.5127671893536215,0.1251784612387567
PCNA,0.5825864458963897,0.1818676005066124,0.44829695034183464,1.1522921007312346,0.3386842608101937,0.4983751426726629,1.149009625370636,1.4379936204639143
PCYOX1,0.10539761583694439,0.07408489579844353,0.11770569742029427,0.1929153541533237,0.35266581626219934,0.0019094963651789126,0.06277681643011147,0.0087191451481596
PCYT1A,0.02038668178117486,0.004077336356234972,0.012836058899258247,0.006845898079604398,0.0,0.0,0.0,0.005501168099682105
PDCD10,0.0,0.008154672712469944,0.0,0.008848194909768172,0.10958806311544639,0.0,0.0023901626915860184,0.0
PDCD4,0.0,0.004077336356234972,0.0,0.005134423559703298,0.0,0.0,0.0023901626915860184,0.0
PDCD5,0.05692942663099839,0.028541354493644804,0.0,0.032808838188383566,0.0,0.0,0.015739131694716677,0.0
PDCD6,0.17078827989299517,0.14824950355793617,0.23203506971477456,0.20935323258919045,0.18535442785117806,0.017800187813646604,0.13412227648018155,0.029276821064396316
PDCD6IP,0.3777705321855592,0.23482744624299548,0.1712311003442973,0.20590838704204514,0.14340976149516108,0.3096520159267586,0.20639100748857594,0.2530734597624768
PDGFRB,0.0,0.004077336356234972,0.0,0.0027126229349829865,0.5578603870410864,0.0,0.0,0.0
PDHB,0.06885487098712087,0.11216660577698631,0.21506672282821612,0.22814599296642757,0.43835225246178555,0.015600442094038417,0.16099992483519812,0.05044529889441183
PDHX,0.0,0.008154672712469944,0.0,0.0,0.0,0.0,0.007170488074758054,0.0
PDIA3,1.087073775814153,0.5266084408250892,0.9438925695508906,1.0976865729123693,0.8744401244229723,0.46406017815861944,0.9830556375192702,1.1305247803925975
PDIA4,0.6706605433370247,0.23872345674236867,0.7263488098674982,0.9298353408842099,0.7671164418081248,0.0287891245810413,0.707908706021203,0.42247588773191974
PDIA6,0.7852858083804778,0.23156819012869517,0.7680032650244468,0.9258307472238825,0.8009381401878394,0.08002416412055077,0.7023160838404009,0.45081792279904315
PDLIM1,0.01019334089058743,0.010539761583694442,0.0,0.05777062988208086,0.8009381401878395,0.0,0.03905489986300652,0.0
PDLIM2,0.0,0.004077336356234972,0.0,0.0,0.09560650766344073,0.0,0.0,0.0
PDLIM4,0.0,0.004077336356234972,0.0,0.006845898079604398,0.0,0.0,0.0,0.0
PDLIM7,0.01019334089058743,0.008154672712469944,0.0,0.005134423559703298,0.35266581626219934,0.0,0.007170488074758054,0.0
PDS5A,0.5051731160325346,0.19965661078941055,0.49672918743438915,0.43477263705700636,0.4419853736913658,0.29136117982101334,0.4670150470543523,0.3829235069113331
PDS5B,0.01019334089058743,0.16955587947685835,0.025672117798516494,0.04921325728257535,0.02390162691586018,0.003026480134071927,0.05736390459806443,0.0
PDXK,0.0,0.008154672712469944,0.4964949074796936,0.011269995534488484,0.07170488074758054,0.0,0.0023901626915860184,0.0
PDXP,0.12578429761811924,0.35580738105228815,0.0,0.005134423559703298,0.0,0.01257396195996649,0.03567273002503504,0.0
PEA15,1.1207526371817338,0.5291473088007967,0.7970517079487772,1.2732268382848078,0.5939464659214001,0.62156648692076,1.036137228091933,1.2656648873643737
PEBP1,1.1465705845730896,0.8938715675809075,0.82543090926911,1.138207458052244,0.5898849819332489,1.5028671324770557,1.0866149328444483,1.43432582513473
PEF1,0.0,0.04862147156223723,0.0,0.03539277963907268,0.0,0.0,0.01894159118393292,0.0
PELP1,0.02038668178117486,0.04892803627481966,0.012836058899258247,0.003422949039802199,0.02390162691586018,0.0,0.01673113884110213,0.005501168099682105
PEPD,0.2956234816120325,0.08262584518454504,0.7081853051820957,0.07746931653178096,0.16145280093531789,0.0,0.03905489986300652,0.0
PER1,0.8073430474864585,0.47636408540698016,0.2746755343998495,0.7754198820092176,0.24713923713490407,1.0623356198360743,0.6881064978946808,0.9968869516183537
PEX6,0.0,0.006462425227459468,0.025672117798516494,0.025834258624485303,0.0,0.0076379854607156504,0.003788318236786585,0.03072381754688802
PFAS,0.11982157544005802,0.05439105540348267,0.025672117798516494,0.051925880217558326,0.02390162691586018,0.0,0.05100571332093661,0.0
PFDN1,0.3000367844421845,0.249183506365014,0.07168890760940538,0.24703913136868957,0.1713728723991724,0.031200884188076834,0.3483383669791471,0.019721481347523807
PFDN2,0.168289764646004,0.2114083610990537,0.012836058899258247,0.09015996427590788,0.12356961856745206,0.009547481825894563,0.2365398515208699,0.005501168099682105
PFDN5,0.0,0.032618690849879776,0.0,0.0,0.0,0.0,0.0023901626915860184,0.0
PFDN6,0.01019334089058743,0.02446401813740983,0.0,0.003422949039802199,0.02390162691586018,0.0,0.015739131694716677,0.0
PFKM,0.25926342087983484,0.34895867915119716,0.0,0.13136403423782814,0.03788318236786585,0.007962456633322767,0.055786038704108656,0.01100233619936421
PFKP,0.0263494039592361,0.028161716134012034,0.012836058899258247,0.06920276624253814,0.0,0.011456978191073474,0.0408592038070222,0.019721481347523807
PFN1,1.2142819167577645,0.799601230800147,1.1691377789907118,1.2324183343106325,1.0320318365868348,1.6607974454375998,1.1674566383715217,1.6561518365414265
PFN2,1.1461729027556353,0.9635527596505666,0.07168890760940538,1.0951488827990075,0.2232376102190439,1.794395759970402,1.1158562615844152,1.4537589918128522
PGAM1,1.0251307229041757,0.6691624276852138,0.6599873480442368,0.9768260182088455,0.8545999814952632,0.5020444211670139,0.9072419626878021,0.7889989624583946
PGAP1,0.01019334089058743,0.02038668178117486,0.0,0.003422949039802199,0.0,0.0,0.01095880631154464,0.0087191451481596
PGD,0.9880042503905218,0.6847789317239398,0.7735607574772309,0.9320332378820178,0.5082600297218139,0.7366725485412244,0.8984930263246568,0.7785088367442493
PGK1,0.973466473550729,0.6294711104787967,0.8470783587337373,0.9407548145151597,0.5177517384270974,1.5404408221423238,0.8366515316506449,1.4120232418409584
PGLS,0.7485603794130283,0.5024509874002618,0.828807234394924,0.7290083909824667,0.6814300056085386,0.21467522388382815,0.6783716206486837,0.31310049390526584
PGM1,0.35946472632017407,0.09993459670828138,0.025672117798516494,0.339525674126699,0.02390162691586018,0.0,0.2501152585740604,0.025222649447205914
PGM2,0.37985140810134893,0.1291687925881402,0.8351206897091943,0.1561019223046126,0.36664737171420503,0.010988936767394694,0.14224193542546798,0.05221627946039763
PGM2L1,0.0,0.008154672712469944,0.0,0.005134423559703298,0.0,0.003026480134071927,0.0,0.0
PGM3,0.49121174611635454,0.05777555037350363,0.012836058899258247,0.08373356999086001,0.02390162691586018,0.0019094963651789126,0.04243706970097799,0.005501168099682105
PGP,0.0,0.0,0.0,0.005134423559703298,0.02390162691586018,0.0,0.0023901626915860184,0.0
PGRMC1,1.1903787569495698,0.6813100212785742,0.36159081650620095,0.9652004923036459,0.85237451524914,0.22579314532927974,0.9424290621695487,0.5170878305489671
PGRMC2,0.11385885326199678,0.15501849349797808,0.058852848710147135,0.16966503697952756,0.4663153633657969,0.00493597649925084,0.2909316261052256,0.0087191451481596
PGS1,0.0,0.006462425227459468,0.0,0.02111933885933854,0.0,0.015600442094038419,0.0023901626915860184,0.0
PHB2,0.6964452991583865,0.3308099454507625,0.8564304728537707,0.6226037790087198,0.7910180687239848,0.10204605130416425,0.6543765383302139,0.15799724343512458
PHC1,0.01019334089058743,0.0,0.0,0.0,0.0,0.0038189927303578252,0.0023901626915860184,0.0
PHF5A,0.09943489365888315,0.23279444897902501,0.025672117798516494,0.08990260130732014,0.10958806311544639,0.0019094963651789126,0.08131225921522928,0.0
PHF6,0.02038668178117486,0.06523738169975955,0.0,0.003422949039802199,0.0,0.0,0.02390162691586018,0.0
PHGDH,1.058992268389382,0.5456967836052675,0.0203446720123724,1.1427207877209946,0.1952744993150326,1.1076549162970448,1.0825072729534906,1.44818615762607
PHIP,0.04250546702788477,0.07239264831343305,0.012836058899258247,0.3321315907682441,0.0,0.0,0.2798359457207828,0.15496749278837182
PHLDB1,0.0,0.006462425227459468,0.0,0.009558521014587385,0.02390162691586018,0.0,0.0023901626915860184,0.0
PHYHIPL,0.02038668178117486,0.008154672712469944,0.0,0.017114745199010996,0.02390162691586018,0.0,0.021511464224274163,0.0
PI4KA,0.03058002267176229,0.06931471805599453,0.07701635339554948,0.017114745199010996,0.02390162691586018,0.009547481825894563,0.031072114990618235,0.0
PIAS1,0.10098431300679238,0.1561185199962036,0.0,0.17351196958189816,0.0,0.24730016639664684,0.08265768661609145,0.10115464862022282
PICK1,0.0,0.032618690849879776,0.012836058899258247,0.017114745199010996,0.0,0.0,0.01673113884110213,0.0
PIN1,0.06116004534352458,0.016309345424939888,0.025672117798516494,0.013691796159208796,0.02390162691586018,0.0038189927303578252,0.05736390459806443,0.0
PITHD1,0.06712276752158583,0.0642379756009631,0.04601678981088889,0.048793753488018815,0.0,0.028966916650290806,0.01713728723991724,0.012773316765350002
PITPNB,0.058661530096533444,0.06931471805599453,0.11019708430718013,0.05877177829716273,0.04780325383172036,0.0,0.04482723239256401,0.0
PIWIL2,0.384933901261275,0.18787731372738878,0.3077989090260249,0.4118411289140743,0.29451412820805356,0.12102770787632648,0.39625076605897397,0.3171981218117422
PKM,1.1547685122138311,0.7685077317027972,0.9325684363746048,1.2173194230907596,0.8920548011045581,1.551886457954064,1.1545917074680252,1.606793558288866
PKP1,0.02038668178117486,0.020386681781174858,0.0203446720123724,0.029067180402222986,0.0,0.007460193391466142,0.01790674776169038,0.0
PKP3,0.0263494039592361,0.0,0.0,0.005425245869965973,0.0,0.0038189927303578252,0.0,0.0
PLA2G4B,0.0,0.010539761583694442,0.0,0.014273440779734145,0.0,0.003026480134071927,0.013755117401945773,0.0348765805926384
PLAA,0.0,0.021079523167388883,0.0,0.0017114745199010995,0.02390162691586018,0.0,0.0,0.0
PLAAT3,0.0,0.014617097939929415,0.05885284871014714,0.012981470054389583,0.06178480928372603,0.02291395638214695,0.04721739508415003,0.025222649447205914
PLBD1,0.0,0.0,0.025672117798516494,0.005134423559703298,0.04780325383172036,0.0,0.009560650766344074,0.0
PLBD2,0.0,0.004077336356234972,0.10486963852103602,0.003422949039802199,0.0,0.0,0.0,0.0
PLCB2,0.3322350933428029,0.3640513323358931,0.0203446720123724,0.35988334664631016,0.0,1.1561137102427506,0.3082503402812594,0.8344180815098596
PLCD1,0.0,0.0,0.0,0.005134423559703298,0.0,0.005728489095536737,0.013880523071500513,0.016503504299046314
PLCG1,0.0,0.004077336356234972,0.0,0.010268847119406597,0.0,0.0038189927303578252,0.014340976149516108,0.0
PLD3,0.23617894394904593,0.1023196855795059,0.8065114417222217,0.10656438337009966,0.0,0.003026480134071927,0.004780325383172037,0.04121394326103341
PLEC,0.1325134315776366,0.10262625029208831,0.24388511908590665,0.24255967806478745,0.6196451963248125,0.04542894472230139,0.13119745656220919,0.0583933031818282
PLEKHA7,0.0,0.004077336356234972,0.0,0.020118190444256653,0.0,0.0,0.0023901626915860184,0.005501168099682105
PLGRKT,0.0,0.0,0.03850817669777474,0.020537694238813194,0.0,0.0019094963651789126,0.019121301532688147,0.0
PLIN3,0.0,0.0,0.025672117798516494,0.0017114745199010995,0.02390162691586018,0.0,0.0,0.0
PLIN5,0.0,0.02923419587985883,0.0,0.06572125787775492,0.03788318236786585,0.006052960268143856,0.04699484845953771,0.07898633108496475
PLOD1,0.0,0.004077336356234972,0.0,0.0,0.5520017995653831,0.0,0.0,0.0
PLPBP,0.036542744849823526,0.016309345424939888,0.25890234531213496,0.07630602729073027,0.02390162691586018,0.0,0.037656744317805954,0.01100233619936421
PLPP3,0.0,0.0,0.0,0.008557372599505498,0.02390162691586018,0.0,0.0,0.005501168099682105
PLS1,0.0,0.008154672712469944,0.0,0.005134423559703298,0.02390162691586018,0.0,0.0023901626915860184,0.005501168099682105
PLS3,0.03058002267176229,0.13317305529732484,0.05134423559703299,0.007847046494686285,0.4802969188178025,0.06532869190797802,0.004780325383172037,0.0
PLXNB2,0.0,0.012232009068704915,0.0,0.0017114745199010995,0.0,0.0,0.008568643619958622,0.0
PMFBP1,0.13156433567855466,0.033311532236093795,0.05134423559703299,0.14883652043045167,0.0757663647357317,0.046630698900744685,0.11712575473861005,0.11608286328714763
PML,0.0,0.012232009068704915,0.03850817669777474,0.016695241404454456,0.02390162691586018,0.0019094963651789126,0.01195081345793009,0.0
PMVK,0.10539761583694439,0.07985447963968896,0.012836058899258247,0.26495942481513873,0.02390162691586018,0.01257396195996649,0.12790095927595188,0.018274484865032106
PNN,0.09174006801528688,0.1328598522707436,0.04601678981088889,0.06904062541656933,0.02390162691586018,0.006845472864429752,0.17109970664780788,0.01100233619936421
PNP,0.03058002267176229,0.04385129381978824,0.19134572569002978,0.03468245353425347,0.0,0.07698541304887724,0.02809609355146188,0.019721481347523807
PNPLA6,0.10193340890587431,0.04892803627481966,0.11552453009332421,0.044498337517428585,0.09560650766344073,0.015275970921431301,0.09560650766344073,0.01100233619936421
POGZ,0.01019334089058743,0.03669602720611475,0.0,0.0017114745199010995,0.0,0.0,0.004780325383172037,0.0
POLD1,0.01615606306864867,0.03908111607733925,0.0,0.08505900005787953,0.0,0.0,0.08113254886647409,0.0087191451481596
POLD2,0.0,0.016309345424939888,0.0,0.04750178276267425,0.0,0.0,0.02990039749547756,0.0
POLDIP3,0.02038668178117486,0.032618690849879776,0.012836058899258247,0.0017114745199010995,0.02390162691586018,0.0,0.0023901626915860184,0.0
POLE3,0.0,0.016309345424939888,0.0,0.015403270679109895,0.0,0.0,0.004780325383172037,0.0
POLR2A,0.06116004534352458,0.032618690849879776,0.025672117798516494,0.06674750627614287,0.04780325383172036,0.0,0.09799667035502674,0.016503504299046314
POLR2B,0.03058002267176229,0.03500377972110428,0.03850817669777474,0.03723293564326765,0.0,0.0019094963651789126,0.07193131879764043,0.0
POLR2G,0.0,0.004077336356234972,0.0,0.0017114745199010995,0.0,0.0,0.014340976149516108,0.005501168099682105
POLR2L,0.0,0.004077336356234972,0.0,0.003422949039802199,0.0,0.0,0.019121301532688147,0.0
PON2,0.0,0.004077336356234972,0.0,0.021538842653895083,0.0,0.0,0.0023901626915860184,0.0
PON3,0.0,0.004077336356234972,0.0,0.0017114745199010995,0.0,0.0,0.0023901626915860184,0.0
POR,0.0,0.004077336356234972,0.046016789810888886,0.01769638981953634,0.03788318236786585,0.003026480134071927,0.012356961856745206,0.0
POU3F2,0.06712276752158583,0.377579745605891,0.0,0.21477847845915643,0.0,0.05029584783986595,0.5027536624871576,0.05678266156280685
POU3F3,0.0,0.012232009068704915,0.0,0.003422949039802199,0.0,0.0,0.004780325383172037,0.0
PPA1,1.0295440257343276,0.7363255479355162,0.058852848710147135,1.1150308616286975,0.6476083072288239,0.5703884698744518,1.0577772011437783,0.9373620019251867
PPA2,0.4392793499793385,0.3800445464381647,0.23323022751361847,0.5920144281035375,0.3508687127746471,0.24298525944610994,0.5232698105340302,0.5715504571504141
